,County FIPS,County Name,State,Population,"Weekly New Cases as of January 10, 2022","Weekly New Deaths as of January 10, 2022","Cases Moving Avg. December 7, 2021","Deaths Moving Avg. December 7, 2021","Cases Moving Avg. December 14, 2021","Deaths Moving Avg. December 14, 2021","Cases Moving Avg. December 21, 2021","Deaths Moving Avg. December 21, 2021","Cases Moving Avg. December 28, 2021","Deaths Moving Avg. December 28, 2021","Cases Moving Avg. January 4, 2022","Deaths Moving Avg. January 4, 2022","7-Day Daily Cases per 100,000 as of January 10, 2022","7-Day Daily Deaths per 100,000 as of January 10, 2022",% Unemployed,Median Household Income,Approximate Population Density,% African American,% Hispanic,% Asian American,% White American,% Native American or Alaska Native,% Native Hawaiian or Pacific Islander,% Adults With Degree 2015-19,"Mask Mandate Details as of January 11, 2022",Learn More,"% Fully Vaccinated as of January 12, 2022","% ≥ 12 Fully Vaccinated as of January 12, 2022","% ≥ 18 Fully Vaccinated as of January 12, 2022","% ≥ 65 Fully Vaccinated as of January 12, 2022","% At Least Partially Vaccinated as of January 12, 2022","% with Vaxx. and Booster as of January 12, 2022","% ≥ 18 with Vaxx. and Booster as of January 12, 2022","% ≥ 50 with Vaxx. and Booster as of January 12, 2022","% ≥ 65 with Vaxx. and Booster as of January 12, 2022"
330,12047,"Hamilton County, FL",FL,14428,165,0,0.99,0.0,0.99,0.0,4.95,0.0,60.4,0.0,163.37,0.0,163.37,0.0,4.1,39241.0,28.08,33.19,9.81,0.8,62.75,1.07,0.03,19.8,"Florida recommends but has not required face coverings for the general public. Several cities and large counties, including Miami-Dade, Palm Beach and Hillsborough (which includes Tampa), had mask requirements, but Gov. Ron DeSantis issued an executive order May 3 that barred local governments and school systems from imposing COVID-19 restrictions, including mask rules.",Barring Local Mask Mandates - https://www.flgov.com/wp-content/uploads/orders/2021/EO_21-102.pdf,34.4,39.2,40.9,72.4,41.0,29.7,30.7,38.7,49.6
331,12049,"Hardee County, FL",FL,26937,361,0,0.0,0.0,6.89,0.0,12.73,0.0,81.14,0.0,191.45,0.0,191.45,0.0,5.0,41430.0,42.24,7.56,43.65,1.1,88.34,1.16,0.11,17.8,"Florida recommends but has not required face coverings for the general public. Several cities and large counties, including Miami-Dade, Palm Beach and Hillsborough (which includes Tampa), had mask requirements, but Gov. Ron DeSantis issued an executive order May 3 that barred local governments and school systems from imposing COVID-19 restrictions, including mask rules.",Barring Local Mask Mandates - https://www.flgov.com/wp-content/uploads/orders/2021/EO_21-102.pdf,40.4,48.3,51.0,72.2,46.3,23.2,24.4,33.7,41.2
332,12051,"Hendry County, FL",FL,42022,685,0,5.1,0.0,5.44,0.0,21.76,0.0,112.19,0.0,232.87,0.0,232.87,0.0,5.8,45107.0,36.34,11.82,55.35,0.97,83.26,2.01,0.19,24.3,"Florida recommends but has not required face coverings for the general public. Several cities and large counties, including Miami-Dade, Palm Beach and Hillsborough (which includes Tampa), had mask requirements, but Gov. Ron DeSantis issued an executive order May 3 that barred local governments and school systems from imposing COVID-19 restrictions, including mask rules.",Barring Local Mask Mandates - https://www.flgov.com/wp-content/uploads/orders/2021/EO_21-102.pdf,46.4,55.8,58.4,84.5,56.0,20.5,22.0,32.3,38.7
333,12053,"Hernando County, FL",FL,193920,1606,0,6.7,0.0,6.92,0.0,18.05,0.0,64.98,0.0,118.31,0.0,118.31,0.0,4.2,50705.0,410.13,6.08,14.84,1.43,89.64,0.51,0.1,34.2,"Florida recommends but has not required face coverings for the general public. Several cities and large counties, including Miami-Dade, Palm Beach and Hillsborough (which includes Tampa), had mask requirements, but Gov. Ron DeSantis issued an executive order May 3 that barred local governments and school systems from imposing COVID-19 restrictions, including mask rules.",Barring Local Mask Mandates - https://www.flgov.com/wp-content/uploads/orders/2021/EO_21-102.pdf,52.9,59.3,61.3,81.2,59.9,38.2,40.0,48.5,55.9
334,12055,"Highlands County, FL",FL,106221,951,0,8.07,0.0,6.05,0.0,18.69,0.0,84.59,0.0,127.9,0.0,127.9,0.0,4.5,45723.0,104.49,10.51,21.1,1.55,85.41,0.65,0.1,29.8,"Florida recommends but has not required face coverings for the general public. Several cities and large counties, including Miami-Dade, Palm Beach and Hillsborough (which includes Tampa), had mask requirements, but Gov. Ron DeSantis issued an executive order May 3 that barred local governments and school systems from imposing COVID-19 restrictions, including mask rules.",Barring Local Mask Mandates - https://www.flgov.com/wp-content/uploads/orders/2021/EO_21-102.pdf,50.3,56.3,58.3,73.7,62.3,36.1,37.3,43.7,49.1
335,12057,"Hillsborough County, FL",FL,1471968,22110,0,8.3,0.0,12.94,0.0,49.95,0.0,147.95,0.0,214.58,0.0,214.58,0.0,3.1,61133.0,1442.67,17.96,29.68,4.45,74.09,0.52,0.13,28.0,"Florida recommends but has not required face coverings for the general public. Several cities and large counties, including Miami-Dade, Palm Beach and Hillsborough (which includes Tampa), had mask requirements, but Gov. Ron DeSantis issued an executive order May 3 that barred local governments and school systems from imposing COVID-19 restrictions, including mask rules.",Barring Local Mask Mandates - https://www.flgov.com/wp-content/uploads/orders/2021/EO_21-102.pdf,59.4,68.3,69.8,87.8,70.7,32.0,34.4,45.1,51.9
336,12059,"Holmes County, FL",FL,19617,131,0,3.64,0.0,10.92,0.0,13.11,0.0,29.13,0.0,95.4,0.0,95.4,0.0,3.5,38874.0,40.98,6.75,2.94,0.68,88.92,1.1,0.18,27.3,"Florida recommends but has not required face coverings for the general public. Several cities and large counties, including Miami-Dade, Palm Beach and Hillsborough (which includes Tampa), had mask requirements, but Gov. Ron DeSantis issued an executive order May 3 that barred local governments and school systems from imposing COVID-19 restrictions, including mask rules.",Barring Local Mask Mandates - https://www.flgov.com/wp-content/uploads/orders/2021/EO_21-102.pdf,28.2,32.4,34.4,58.6,33.9,26.2,26.9,33.0,40.0
337,12061,"Indian River County, FL",FL,159923,1404,0,6.34,0.0,6.34,0.0,19.12,0.0,58.96,0.0,125.42,0.0,125.42,0.0,3.8,61173.0,318.08,9.6,12.75,1.62,86.74,0.44,0.05,29.8,"Florida recommends but has not required face coverings for the general public. Several cities and large counties, including Miami-Dade, Palm Beach and Hillsborough (which includes Tampa), had mask requirements, but Gov. Ron DeSantis issued an executive order May 3 that barred local governments and school systems from imposing COVID-19 restrictions, including mask rules.",Barring Local Mask Mandates - https://www.flgov.com/wp-content/uploads/orders/2021/EO_21-102.pdf,64.8,71.5,73.5,92.6,77.9,40.1,41.7,48.9,54.5
338,12063,"Jackson County, FL",FL,46414,523,0,9.54,0.0,5.23,0.0,6.16,0.0,68.02,0.0,160.97,0.0,160.97,0.0,3.6,40543.0,50.55,26.3,4.86,0.68,69.62,0.92,0.32,29.5,"Florida recommends but has not required face coverings for the general public. Several cities and large counties, including Miami-Dade, Palm Beach and Hillsborough (which includes Tampa), had mask requirements, but Gov. Ron DeSantis issued an executive order May 3 that barred local governments and school systems from imposing COVID-19 restrictions, including mask rules.",Barring Local Mask Mandates - https://www.flgov.com/wp-content/uploads/orders/2021/EO_21-102.pdf,41.6,47.2,49.8,73.3,49.7,30.6,31.4,38.9,47.4
339,12065,"Jefferson County, FL",FL,14246,181,0,4.01,0.0,3.01,0.0,16.04,0.0,111.31,0.0,181.5,0.0,181.5,0.0,3.3,47192.0,23.82,33.54,4.18,0.74,63.67,0.47,0.04,25.0,"Florida recommends but has not required face coverings for the general public. Several cities and large counties, including Miami-Dade, Palm Beach and Hillsborough (which includes Tampa), had mask requirements, but Gov. Ron DeSantis issued an executive order May 3 that barred local governments and school systems from imposing COVID-19 restrictions, including mask rules.",Barring Local Mask Mandates - https://www.flgov.com/wp-content/uploads/orders/2021/EO_21-102.pdf,58.0,64.7,66.6,95.0,69.8,33.9,35.3,41.0,43.6
340,12067,"Lafayette County, FL",FL,8422,24,0,0.0,0.0,5.09,0.0,3.39,0.0,30.53,0.0,40.71,0.0,40.71,0.0,3.0,45480.0,15.5,12.69,13.86,0.28,84.49,0.8,0.12,24.6,"Florida recommends but has not required face coverings for the general public. Several cities and large counties, including Miami-Dade, Palm Beach and Hillsborough (which includes Tampa), had mask requirements, but Gov. Ron DeSantis issued an executive order May 3 that barred local governments and school systems from imposing COVID-19 restrictions, including mask rules.",Barring Local Mask Mandates - https://www.flgov.com/wp-content/uploads/orders/2021/EO_21-102.pdf,38.2,43.2,45.7,92.4,43.0,28.5,29.6,39.4,48.0
341,12069,"Lake County, FL",FL,367118,4107,0,9.26,0.0,11.13,0.0,27.16,0.0,110.67,0.0,159.82,0.0,159.82,0.0,3.2,57660.0,390.19,11.47,16.72,2.26,83.38,0.6,0.2,33.4,"Florida recommends but has not required face coverings for the general public. Several cities and large counties, including Miami-Dade, Palm Beach and Hillsborough (which includes Tampa), had mask requirements, but Gov. Ron DeSantis issued an executive order May 3 that barred local governments and school systems from imposing COVID-19 restrictions, including mask rules.",Barring Local Mask Mandates - https://www.flgov.com/wp-content/uploads/orders/2021/EO_21-102.pdf,63.6,71.6,73.6,95.0,72.8,37.8,40.0,48.2,54.1
342,12071,"Lee County, FL",FL,770577,10610,0,7.8,0.0,9.68,0.0,33.65,0.0,111.59,0.0,196.7,0.0,196.7,0.0,3.1,62364.0,982.78,9.08,22.52,1.75,86.84,0.49,0.11,29.2,"Florida recommends but has not required face coverings for the general public. Several cities and large counties, including Miami-Dade, Palm Beach and Hillsborough (which includes Tampa), had mask requirements, but Gov. Ron DeSantis issued an executive order May 3 that barred local governments and school systems from imposing COVID-19 restrictions, including mask rules.",Barring Local Mask Mandates - https://www.flgov.com/wp-content/uploads/orders/2021/EO_21-102.pdf,59.6,66.6,68.5,87.7,70.0,38.2,40.0,48.5,54.0
343,12073,"Leon County, FL",FL,293582,5628,0,6.13,0.0,8.76,0.0,51.0,0.0,199.85,0.0,273.86,0.0,273.86,0.0,3.1,55081.0,440.24,32.02,6.68,3.63,61.55,0.34,0.07,28.3,"Florida recommends but has not required face coverings for the general public. Several cities and large counties, including Miami-Dade, Palm Beach and Hillsborough (which includes Tampa), had mask requirements, but Gov. Ron DeSantis issued an executive order May 3 that barred local governments and school systems from imposing COVID-19 restrictions, including mask rules.",Barring Local Mask Mandates - https://www.flgov.com/wp-content/uploads/orders/2021/EO_21-102.pdf,54.7,61.0,61.5,91.6,63.4,40.2,43.3,57.0,65.6
344,12075,"Levy County, FL",FL,41503,273,0,4.47,0.0,6.2,0.0,8.95,0.0,47.16,0.0,93.97,0.0,93.97,0.0,3.7,41405.0,37.12,9.31,8.77,0.86,87.02,0.72,0.09,31.6,"Florida recommends but has not required face coverings for the general public. Several cities and large counties, including Miami-Dade, Palm Beach and Hillsborough (which includes Tampa), had mask requirements, but Gov. Ron DeSantis issued an executive order May 3 that barred local governments and school systems from imposing COVID-19 restrictions, including mask rules.",Barring Local Mask Mandates - https://www.flgov.com/wp-content/uploads/orders/2021/EO_21-102.pdf,45.5,51.9,54.0,75.8,53.2,32.7,34.1,41.2,47.8
345,12077,"Liberty County, FL",FL,8354,55,0,13.68,0.0,17.1,0.0,6.84,0.0,63.27,0.0,94.05,0.0,94.05,0.0,3.6,44236.0,10.0,19.73,7.04,0.48,76.78,1.23,0.05,21.2,"Florida recommends but has not required face coverings for the general public. Several cities and large counties, including Miami-Dade, Palm Beach and Hillsborough (which includes Tampa), had mask requirements, but Gov. Ron DeSantis issued an executive order May 3 that barred local governments and school systems from imposing COVID-19 restrictions, including mask rules.",Barring Local Mask Mandates - https://www.flgov.com/wp-content/uploads/orders/2021/EO_21-102.pdf,33.5,37.4,38.9,71.0,38.3,27.6,28.6,37.7,51.3
346,12079,"Madison County, FL",FL,18493,212,0,6.18,0.0,6.18,0.0,11.59,0.0,91.15,0.0,163.77,0.0,163.77,0.0,3.8,37919.0,26.57,37.84,5.65,0.49,59.42,0.7,0.03,27.3,"Florida recommends but has not required face coverings for the general public. Several cities and large counties, including Miami-Dade, Palm Beach and Hillsborough (which includes Tampa), had mask requirements, but Gov. Ron DeSantis issued an executive order May 3 that barred local governments and school systems from imposing COVID-19 restrictions, including mask rules.",Barring Local Mask Mandates - https://www.flgov.com/wp-content/uploads/orders/2021/EO_21-102.pdf,44.5,50.3,51.7,77.8,53.1,33.4,35.1,43.9,53.7
347,12081,"Manatee County, FL",FL,403253,4561,0,7.09,0.0,8.08,0.0,29.01,0.0,100.75,0.0,161.58,0.0,161.58,0.0,3.1,64151.0,542.62,9.26,16.89,2.28,85.97,0.51,0.09,29.9,"Florida recommends but has not required face coverings for the general public. Several cities and large counties, including Miami-Dade, Palm Beach and Hillsborough (which includes Tampa), had mask requirements, but Gov. Ron DeSantis issued an executive order May 3 that barred local governments and school systems from imposing COVID-19 restrictions, including mask rules.",Barring Local Mask Mandates - https://www.flgov.com/wp-content/uploads/orders/2021/EO_21-102.pdf,59.4,66.5,68.4,84.6,69.4,38.9,40.9,49.5,55.2
348,12083,"Marion County, FL",FL,365579,3127,0,5.24,0.0,5.9,0.0,13.83,0.0,61.12,0.0,122.19,0.0,122.19,0.0,3.8,49079.0,230.21,13.51,14.12,1.75,82.08,0.53,0.09,30.6,"Florida recommends but has not required face coverings for the general public. Several cities and large counties, including Miami-Dade, Palm Beach and Hillsborough (which includes Tampa), had mask requirements, but Gov. Ron DeSantis issued an executive order May 3 that barred local governments and school systems from imposing COVID-19 restrictions, including mask rules.",Barring Local Mask Mandates - https://www.flgov.com/wp-content/uploads/orders/2021/EO_21-102.pdf,54.8,61.9,63.7,81.7,62.1,41.0,43.0,52.7,61.9
349,12085,"Martin County, FL",FL,161000,2267,0,7.28,0.0,8.7,0.0,39.22,0.0,114.55,0.0,201.15,0.0,201.15,0.0,3.1,70806.0,296.11,5.68,14.19,1.5,90.06,0.98,0.18,32.0,"Florida recommends but has not required face coverings for the general public. Several cities and large counties, including Miami-Dade, Palm Beach and Hillsborough (which includes Tampa), had mask requirements, but Gov. Ron DeSantis issued an executive order May 3 that barred local governments and school systems from imposing COVID-19 restrictions, including mask rules.",Barring Local Mask Mandates - https://www.flgov.com/wp-content/uploads/orders/2021/EO_21-102.pdf,61.7,68.1,69.9,87.9,72.0,39.4,41.2,47.8,52.4
350,12086,"Miami-Dade County, FL",FL,2716940,110441,0,13.97,0.0,60.69,0.0,275.7,0.0,525.41,0.0,580.7,0.0,580.7,0.0,2.4,54991.0,1430.98,17.73,69.43,1.62,79.05,0.29,0.05,24.4,"Florida recommends but has not required face coverings for the general public. Several cities and large counties, including Miami-Dade, Palm Beach and Hillsborough (which includes Tampa), had mask requirements, but Gov. Ron DeSantis issued an executive order May 3 that barred local governments and school systems from imposing COVID-19 restrictions, including mask rules.",Barring Local Mask Mandates - https://www.flgov.com/wp-content/uploads/orders/2021/EO_21-102.pdf,81.2,92.7,94.5,95.0,95.0,27.4,29.2,41.8,52.2
351,12087,"Monroe County, FL",FL,74228,1734,0,11.35,0.0,20.21,0.0,70.82,0.0,183.8,0.0,333.72,0.0,333.72,0.0,2.1,67528.0,75.51,7.08,25.33,1.46,89.0,0.52,0.11,30.3,"Florida recommends but has not required face coverings for the general public. Several cities and large counties, including Miami-Dade, Palm Beach and Hillsborough (which includes Tampa), had mask requirements, but Gov. Ron DeSantis issued an executive order May 3 that barred local governments and school systems from imposing COVID-19 restrictions, including mask rules.",Barring Local Mask Mandates - https://www.flgov.com/wp-content/uploads/orders/2021/EO_21-102.pdf,75.2,83.2,84.9,95.0,90.5,33.1,34.4,43.3,48.5
352,12089,"Nassau County, FL",FL,88625,872,0,7.41,0.0,9.83,0.0,12.9,0.0,62.38,0.0,140.56,0.0,140.56,0.0,2.9,72818.0,136.63,6.07,4.7,1.01,90.55,0.5,0.08,30.0,"Florida recommends but has not required face coverings for the general public. Several cities and large counties, including Miami-Dade, Palm Beach and Hillsborough (which includes Tampa), had mask requirements, but Gov. Ron DeSantis issued an executive order May 3 that barred local governments and school systems from imposing COVID-19 restrictions, including mask rules.",Barring Local Mask Mandates - https://www.flgov.com/wp-content/uploads/orders/2021/EO_21-102.pdf,55.5,63.1,65.6,90.9,63.5,38.2,40.0,49.7,59.5
353,12091,"Okaloosa County, FL",FL,210738,1916,0,7.93,0.0,8.41,0.0,14.64,0.0,58.43,0.0,129.88,0.0,129.88,0.0,2.7,63520.0,226.54,10.47,9.74,3.15,81.07,0.73,0.21,36.5,"Florida recommends but has not required face coverings for the general public. Several cities and large counties, including Miami-Dade, Palm Beach and Hillsborough (which includes Tampa), had mask requirements, but Gov. Ron DeSantis issued an executive order May 3 that barred local governments and school systems from imposing COVID-19 restrictions, including mask rules.",Barring Local Mask Mandates - https://www.flgov.com/wp-content/uploads/orders/2021/EO_21-102.pdf,56.8,66.3,68.9,91.6,67.4,26.5,27.8,42.5,52.6
